,A,B,C,D
2001-10-15,-5.010668965015805,-10.410801451033537,-39.87703925646025,-25.73235702905209
2001-10-16,-4.344170409416471,-10.982909025532175,-42.173636403693635,-25.86664059322652
2001-10-17,-4.214238141582243,-9.33299916064107,-43.9151615546122,-24.816353071298682
2001-10-18,-2.859910342157714,-6.872766107214005,-45.23053354480896,-25.830832581009943
2001-10-19,-3.5673544634225802,-7.170917592899623,-45.93709367163164,-25.63353413363348
2001-10-20,-2.562925100700686,-8.47029000240833,-47.54100060034663,-24.040527371736985
2001-10-21,-1.771803891252775,-8.630593954578478,-47.91667502243148,-25.925705176231027
2001-10-22,-2.842072378391008,-8.736656571977168,-47.4392382623963,-25.365450379079054
2001-10-23,-3.329243010910131,-10.21699225891631,-46.57822074424415,-26.79968982270714
2001-10-24,-4.4527454318353765,-12.115660887951679,-46.59396336312227,-25.958986680609524
2001-10-25,-4.981816362610477,-12.030514180712357,-45.924603171115024,-25.119557651098248
2001-10-26,-5.4510441377509675,-10.78839655244502,-46.24738650307864,-25.177243217838807
2001-10-27,-5.200717982404286,-11.016026078486945,-46.6930955676984,-25.37553665919241
2001-10-28,-4.291032720220714,-11.680379970309538,-45.498126591733545,-23.982860338296973
2001-10-29,-4.443048916394475,-11.017115673585359,-45.47640796632596,-24.042350446873417
2001-10-30,-4.3926002544503895,-11.334120918099117,-46.266111887283856,-24.674880082683266
2001-10-31,-4.81966214261069,-12.521830738646333,-45.726772935334154,-22.20391086331093
2001-11-01,-4.299069857650194,-12.784505817802888,-45.453534845133504,-20.626737850371914
2001-11-02,-3.691518193415165,-12.86568562322409,-46.42310178269949,-23.19155370123527
2001-11-03,-2.1234312771464117,-13.630813952299917,-46.78379786936997,-24.13416650404519
2001-11-04,-2.6419016840354437,-12.896898831458227,-46.48121024041954,-22.58102175542512
2001-11-05,-2.694365716332176,-13.30353937722104,-47.61431517502302,-23.30946540114857
2001-11-06,-3.1329214982347358,-13.457016809896299,-48.199595036584995,-21.707502983411544
2001-11-07,-2.6970396576346576,-14.073037075336664,-48.034771302605876,-22.265945686471166
2001-11-08,-4.46904677314885,-13.652322565255503,-45.586403772633275,-21.378552745278427
2001-11-09,-4.631346858625225,-12.519757843175318,-45.41744004085878,-20.997919623355422
2001-11-10,-6.263108524427941,-11.757740893441795,-46.51974868066821,-21.266948181537796
2001-11-11,-7.094151475645921,-13.014798288593404,-47.297453306307965,-20.3116577879184
2001-11-12,-6.426914305760658,-13.394094059253236,-47.98718877360665,-20.742918350118835
2001-11-13,-5.095441602889652,-11.74984768203614,-46.40450682831505,-19.78039133756159
2001-11-14,-5.662662992287988,-10.748598132534527,-45.773494244093804,-21.565893848198822
2001-11-15,-4.906242607263642,-10.448741406151916,-46.371640375118474,-21.999457521323308
2001-11-16,-3.61974751140946,-11.112033538321246,-46.42528839813491,-22.7456822820895
2001-11-17,-4.266285670575354,-11.062208664744707,-46.467057188512435,-23.038842780775937
2001-11-18,-5.2654424191450975,-12.532382911276985,-46.57664285060808,-22.99569211376203
2001-11-19,-4.959722266711541,-13.466864293153376,-48.646065933891876,-21.229004091982514
2001-11-20,-6.697866674111481,-14.541573441591186,-49.02487636203801,-20.852608789662682
2001-11-21,-5.246219550267091,-15.56666901326792,-49.07720381433014,-22.091037277265354
2001-11-22,-5.956980088450607,-14.006483328695307,-49.22072888246994,-21.280909709464957
2001-11-23,-7.624094757030639,-14.529776427171612,-49.03225431588623,-21.13788092528689
2001-11-24,-9.387446879107419,-13.87944163666959,-48.33266881170532,-21.009318337898023
2001-11-25,-9.921482155762085,-13.657974795581616,-47.33056504547414,-20.23000630051444
2001-11-26,-8.571388635694396,-12.50997133538981,-47.7705762492737,-20.861457723808638
2001-11-27,-9.57326044993366,-12.56384272475585,-46.85946918059707,-22.21526811506599
2001-11-28,-10.479486037723458,-12.552548134376043,-45.804626709140166,-22.734849677636326
2001-11-29,-11.13915807633243,-12.748683163243015,-45.986436045376,-22.47481599936131
2001-11-30,-12.120183399666303,-11.980205603300565,-47.33400216904731,-22.93569894977489
2001-12-01,-13.965163154927628,-11.551885089847504,-46.23703152394557,-23.522345276465416
2001-12-02,-12.418623530681383,-11.80114229884942,-45.4237025567978,-23.081494223000835
2001-12-03,-12.379211219369923,-12.036047397178105,-45.17923342718979,-22.853560207696102
2001-12-04,-12.795023307989647,-10.22769337358882,-42.7018565914374,-22.311064271256498
2001-12-05,-12.39886093947747,-10.962480086822701,-41.951201334618816,-23.814580601821422
2001-12-06,-13.465689316152174,-11.286755595802767,-39.629790476676675,-23.808616300891035
2001-12-07,-14.260707106118332,-11.628447943065568,-40.68933469458921,-22.814422950406886
2001-12-08,-12.226852890167708,-10.615386859082584,-40.21267742173316,-21.665051378548764
2001-12-09,-9.824113236970074,-11.29945395478701,-39.391522356071455,-23.64154568790597
2001-12-10,-9.763432791992559,-10.262892376559044,-40.291789775082776,-22.921448382537683
2001-12-11,-10.095902740492265,-10.273808315758988,-39.11526268075326,-22.422776921312515
2001-12-12,-11.10225806576323,-9.92233091411557,-38.55923087875257,-24.36444860717054
2001-12-13,-10.689475815116,-9.265088785240122,-39.122854555800714,-24.4107138587958
2001-12-14,-10.293081492806188,-10.150272123779546,-39.41441271654753,-26.159755945295338
2001-12-15,-11.579385887376407,-11.06131695678973,-38.89627540822168,-25.909546192698336
2001-12-16,-12.055516687727952,-12.090688678477392,-40.324266633643624,-26.340138392111772
2001-12-17,-11.693539723366126,-12.05411603804779,-41.08010042099992,-27.285034223235915
2001-12-18,-12.63110915888393,-11.798468708988539,-40.90242753617709,-26.903713685497785
2001-12-19,-13.75250532494005,-10.943539351859043,-42.179729086162496,-27.883437020535826
2001-12-20,-14.386457069161645,-9.39269953951337,-40.52652881231466,-29.0216631991099
2001-12-21,-17.205214457131692,-9.666767873686673,-40.37969091052825,-28.442121678043165
2001-12-22,-17.897069516820192,-10.450949963090274,-41.70811784913378,-28.776389151458336
2001-12-23,-16.36994701195763,-11.399695662899347,-40.1067604110527,-28.60026497301035
2001-12-24,-15.905304189464022,-12.581597094780093,-38.67817322055789,-29.732136047557944
2001-12-25,-16.92360007931268,-13.410012246737427,-38.409273611063746,-31.063071716388517
2001-12-26,-17.788121363005427,-13.521603586620497,-39.425817330104586,-32.03189506175707
2001-12-27,-17.238023969839155,-14.882534529927355,-40.5086962117328,-33.21420971110082
2001-12-28,-18.434848522518433,-16.443926747999722,-39.46856225878928,-33.27676881236042
2001-12-29,-18.646164799690833,-16.750800568390684,-39.0864633064613,-32.89114950365628
2001-12-30,-20.857714760079045,-17.16770886621687,-39.88501225787344,-33.0031773813295
2001-12-31,-22.293666306373108,-17.414633397634102,-40.542088553588805,-33.1612174737007
2002-01-01,-21.098431146543216,-17.244796816822724,-40.63999500979743,-32.728776975058985
2002-01-02,-21.441111561091013,-17.631644200432778,-39.91420641046921,-32.42463762728861
2002-01-03,-21.951076669555874,-17.15390687413609,-42.92080412700375,-32.07777100979633
2002-01-04,-20.365198957742997,-18.175020281282098,-43.65688773785664,-31.016026384945306
2002-01-05,-20.58127145018685,-18.904900205723692,-43.87777162751042,-31.402275388902282
2002-01-06,-22.0586745854547,-20.68998055621427,-44.328200715771544,-31.445779151305636
2002-01-07,-23.34055396444371,-21.404939386499223,-46.57846993999292,-30.80973576973891
2002-01-08,-23.411539881012594,-21.366790270649833,-47.16571344362081,-29.875906390569668
2002-01-09,-24.278482805406245,-21.417010161300748,-47.18912267949262,-28.263501230796056
2002-01-10,-25.111138383575458,-23.230766370435255,-47.62450949254923,-27.92078736581533
2002-01-11,-24.28330057985505,-22.318308195632063,-47.34259411437772,-28.54528007323132
2002-01-12,-24.29217602439378,-22.04288607759373,-48.38523890477432,-27.856330585959522
2002-01-13,-24.031107343243093,-22.409714660465085,-47.46322593673298,-28.881435740134567
2002-01-14,-23.70888268435976,-22.29859265249266,-49.09506418824411,-30.434331060021545
2002-01-15,-24.515939825376094,-21.07136171059183,-49.12481574087301,-30.525705351191206
2002-01-16,-22.955544049107502,-20.211168845050043,-48.43754485438414,-30.99073329031257
2002-01-17,-21.22647745044678,-20.703366559186254,-46.61956108832722,-32.79627511755937
2002-01-18,-22.338782795118178,-20.23387413921875,-45.87683101267904,-33.30552467956576
2002-01-19,-23.36118670818768,-21.796591320801753,-44.748785476773236,-33.470438514591024
2002-01-20,-24.16027587360772,-23.168663214326934,-41.77556734097649,-33.6679594602178
2002-01-21,-25.69532494313603,-24.16757740892012,-40.65592003807073,-32.72099773408203
2002-01-22,-25.979349418076918,-24.508665608619054,-40.45147781220588,-33.2236031920286
2002-01-23,-28.357890800211194,-23.735145976559092,-40.54043915356303,-33.8652051725432
2002-01-24,-28.535040855621407,-23.341209724324138,-41.132603369459154,-33.91780760043491
2002-01-25,-27.221194228343865,-24.47497165990945,-41.19645392740026,-33.023022883289364
2002-01-26,-28.430266836783627,-24.34005471222687,-41.611758070066,-32.16123679905319
2002-01-27,-28.8914491631206,-25.822002280044245,-41.29512372117302,-32.057327256940425
2002-01-28,-28.565671843354675,-25.291104872565427,-39.97956763435871,-30.648321910477573
2002-01-29,-27.53844647175766,-25.448099933126162,-40.80705466000121,-28.85927290910869
2002-01-30,-29.235124239027776,-24.881476148494972,-41.12308944943385,-27.253850495513998
2002-01-31,-29.753940799735165,-26.275650260286262,-41.86411684494569,-28.275253502986942
2002-02-01,-29.80765593924456,-26.263868533432564,-42.08350539077651,-28.5953317706799
2002-02-02,-28.444386915772057,-26.301241574352883,-42.08710455210287,-26.565252360801207
2002-02-03,-28.938784481418736,-25.881756288326937,-43.35824430701021,-25.711417883088288
2002-02-04,-27.44188600775904,-27.637368665922683,-44.11247826753652,-25.458600505954955
2002-02-05,-28.00465324556393,-26.815053297051673,-43.21490846104148,-26.10985751162171
2002-02-06,-27.105756526705438,-26.704405543357186,-44.84201340496495,-26.099453919757707
2002-02-07,-28.827266028579995,-26.361263706156073,-45.15460353864842,-27.13184388017693
2002-02-08,-27.033309361327543,-25.11286318904096,-44.5221478801365,-29.352298576166895
2002-02-09,-26.16610904255249,-26.81074740610875,-46.05823055909589,-27.384786702860456
2002-02-10,-25.131261430250678,-27.0489989809574,-45.73350484596321,-28.084779815127703
2002-02-11,-23.830839517172855,-27.105218425156284,-47.43458859990835,-27.726641208801727
2002-02-12,-23.640865301018117,-27.609292026633398,-45.631157202446474,-28.061018996962638
2002-02-13,-24.205819177646685,-27.481997851704396,-46.43193118134989,-30.416323160742778
2002-02-14,-24.531284528576204,-27.191672813798988,-46.944626587043835,-29.70062969602786
2002-02-15,-25.30483964016517,-27.38806890760606,-47.84493464669129,-29.683915678209246
2002-02-16,-25.40247917651378,-27.853887167230507,-47.15136994340356,-29.589302024955284
2002-02-17,-25.571036916526538,-26.647636815227088,-48.09007151645367,-31.983812110066715
2002-02-18,-24.929369249716437,-28.757644534907243,-48.876430157934855,-32.404632349558426
2002-02-19,-24.207094059977976,-27.915181612147798,-49.690318137154485,-30.56326495712674
2002-02-20,-24.380819984644962,-29.912006036243582,-48.303706833604764,-29.524982691046624
2002-02-21,-25.854776449102296,-31.054953222206045,-48.20066116303985,-30.111795614783716
2002-02-22,-27.453050445898494,-29.775161341739157,-48.853041859062465,-30.445499818295573
2002-02-23,-26.621118408872853,-29.385549140240173,-50.16764681309319,-31.548424541326252
2002-02-24,-25.68785757413811,-29.036814138126253,-49.102118876467436,-30.867789082286553
2002-02-25,-24.320020696766285,-27.99370749126144,-49.929741470715854,-31.055442612482196
2002-02-26,-23.438360664633745,-27.25450064956882,-49.00611533599014,-30.519216699171253
2002-02-27,-24.81181828455982,-25.80017594966147,-50.210264902564774,-31.49825590724414
2002-02-28,-24.584303736123946,-26.29455197197488,-50.53948008697563,-33.27816801086359
2002-03-01,-25.354115451771946,-26.830494904142277,-49.642588718331794,-34.46125166251956
2002-03-02,-26.447563819409147,-26.933964901385757,-48.766512498157155,-35.37551008629673
2002-03-03,-27.22061505224227,-28.098322545708776,-48.3547118419249,-35.51310255991667
2002-03-04,-27.00560642417266,-29.3216275577332,-49.575754570918974,-35.99244250312039
2002-03-05,-29.366408117570643,-30.655230280328183,-49.49194689264614,-37.207038067493095
2002-03-06,-28.542577596158196,-30.75375824139733,-50.12431120805746,-38.69047309931669
2002-03-07,-27.71044049729486,-31.76929438691023,-50.33786907750721,-37.64244005477063
2002-03-08,-28.317489767830136,-31.668993395740443,-48.6702103563878,-37.285529683650566
2002-03-09,-27.044197541542626,-33.2542099857464,-50.44389972184509,-37.01302199419872
2002-03-10,-26.832084438824786,-33.40919631398864,-52.55092498351975,-37.7560330218838
2002-03-11,-27.649811628024324,-34.22623711082275,-53.0323963502436,-37.44173151353733
2002-03-12,-29.132527513348116,-36.9315249632148,-53.39327102712552,-38.509740238215066
2002-03-13,-29.12671679233692,-37.46373922351605,-54.87657923589225,-40.214389517675144
2002-03-14,-29.30713792133035,-38.70988354642133,-54.926030715629324,-41.537378580078375
2002-03-15,-30.59898290163705,-36.2099438073207,-54.20694792413327,-42.39335298848072
2002-03-16,-32.03252469169026,-36.070943133832486,-55.42543059276952,-43.51283794295599
2002-03-17,-32.053533906505635,-36.09867319523612,-55.28117892561272,-45.378702341993176
2002-03-18,-32.91469718251137,-37.37507936868234,-53.64123888355538,-45.02152448047629
2002-03-19,-32.816041555240695,-36.51354382059645,-52.64430284008712,-46.39338348899744
2002-03-20,-33.3914966866811,-35.95629212607441,-51.69829252734891,-46.33007471977303
2002-03-21,-32.99079067016305,-35.696903950138,-50.7172746742717,-46.08374908223783
2002-03-22,-33.68521493164856,-36.629090160190536,-51.256972246072856,-46.947270158812884
2002-03-23,-31.030642079668336,-37.46665870206569,-50.112948550687584,-47.641766609119415
2002-03-24,-30.231675776230293,-37.83777783212239,-50.193840059767325,-48.53317501702962
2002-03-25,-30.90841696228039,-36.89014584533398,-49.87993709274775,-49.455898216536234
2002-03-26,-30.777390297430458,-37.39088070469004,-47.79916003266867,-48.8857695905827
2002-03-27,-31.41365109559121,-39.58048101601476,-47.83293477931689,-49.49022991971538
2002-03-28,-30.554673322043065,-41.98821725402529,-48.10676689065687,-47.754014342050766
2002-03-29,-31.988601430462083,-41.818817215676056,-48.12067510923678,-47.76140977077076
2002-03-30,-29.76602116838875,-42.68557048348862,-46.04656618673235,-48.0404143118399
2002-03-31,-30.373301561292696,-44.2787512204593,-45.45515568926504,-47.63052794151455
2002-04-01,-30.343484186914353,-45.95438924022217,-45.837001708646255,-47.479929054350244
2002-04-02,-29.685553655508084,-45.26852785128529,-45.05360546100863,-45.51614961434863
2002-04-03,-29.608257965961847,-45.62230417981234,-45.9118368147232,-43.42863072888316
2002-04-04,-29.326466825056894,-43.86429069713246,-44.655536547895665,-44.39472549283199
2002-04-05,-29.97330184502538,-43.02636311400296,-45.68240019861891,-43.959974035106825
2002-04-06,-30.133168035794945,-43.200045294000375,-45.3502974896466,-46.35610406508003
2002-04-07,-31.043980046495015,-42.55626142437859,-44.488774241401124,-47.8302277405832
2002-04-08,-29.96516072687616,-40.159238767207825,-45.83684826364874,-47.39276896279868
2002-04-09,-30.07299900745111,-40.39784984724309,-47.175613570263124,-47.467120831922266
2002-04-10,-29.800768047280236,-38.9634487538488,-45.53182462952634,-48.900085256153695
2002-04-11,-30.327623737734136,-39.41128818492128,-45.701942451750185,-49.94413747796188
2002-04-12,-30.21330098788408,-41.544489001890966,-45.734054029574565,-51.73149059341364
2002-04-13,-28.255782335549004,-40.598224370155755,-43.8091960288384,-51.309925026120204
2002-04-14,-28.234147902313612,-40.323633814445046,-43.91709462172584,-50.5482416598771
2002-04-15,-28.60312003747581,-39.842911700429106,-43.083782772206426,-50.28473943894032
2002-04-16,-28.11767171628632,-40.252160838772724,-41.964285544763655,-49.648956260143876
2002-04-17,-29.81821435010272,-40.5531850594269,-41.25068966308674,-49.75076895341603
2002-04-18,-30.772853887309616,-38.93601163459795,-40.30593046409016,-51.06965173969536
2002-04-19,-29.769368779551154,-39.8348266856323,-40.546802630768624,-48.457856385103504
2002-04-20,-28.075891585709915,-41.17843489380984,-41.197851690131195,-47.81380096473591
2002-04-21,-27.218656631116147,-40.94352343039091,-40.41629188324719,-46.359502436619145
2002-04-22,-26.932190056655934,-40.495890269651575,-38.901953762769125,-45.67847198242495
2002-04-23,-26.993304940567842,-40.716791157018456,-40.841226497858514,-44.17315679323198
2002-04-24,-25.499144422889486,-40.894059416929814,-39.89261152500759,-43.478532413974484
2002-04-25,-25.95869511924347,-42.658013888965094,-40.60270274531612,-43.734984787218295
2002-04-26,-25.21839269069436,-44.072393653622086,-38.79264258697026,-44.3489601008054
2002-04-27,-26.315299365668363,-44.81721961267964,-40.34168997284439,-44.8779308903766
2002-04-28,-26.9235700176646,-44.641384166270385,-40.54454285958006,-45.2403447691609
2002-04-29,-26.5749921377374,-45.99296176544026,-40.28778273482375,-44.3797360155634
2002-04-30,-26.73799104302874,-46.319721211611466,-42.26326076587429,-44.93542751928921
2002-05-01,-27.400881019623732,-46.186946429105404,-40.810878374782014,-44.27004970595099
2002-05-02,-27.283210497439285,-46.17069897513341,-39.01433956150014,-44.5487749407808
2002-05-03,-29.901735699054367,-45.34123520983335,-38.95851863204956,-45.03217592066588
2002-05-04,-29.878711206762134,-45.42734530581087,-39.23592773105087,-43.01544881438688
2002-05-05,-29.767452738608977,-46.71458551543307,-38.328746929133544,-41.94800377393056
2002-05-06,-30.681269898493643,-45.304876079633424,-38.118396077039044,-42.551890650863896
2002-05-07,-29.42502795941431,-45.04466618168328,-38.64064304560481,-42.38378375183815
2002-05-08,-29.016681785267963,-45.20413301900584,-39.043966523534536,-44.20528911364166
2002-05-09,-28.63868442850982,-46.04462231607844,-39.297976550078985,-42.907596409342574
2002-05-10,-28.209356156343695,-44.751338543516674,-40.3970980139925,-43.975396474650715
2002-05-11,-28.11241923086314,-45.607405491414355,-40.536670143373556,-43.02481274073521
2002-05-12,-26.33598813737647,-45.49150102457725,-40.1889192981867,-43.40482980830622
2002-05-13,-27.000232525706398,-46.49277004168343,-42.289164055513076,-42.9900998901186
2002-05-14,-26.913874487505453,-46.663756005709416,-43.281827809940275,-41.94893064668414
2002-05-15,-25.57923372368914,-46.80420765474371,-41.62481383782908,-41.64525617719698
2002-05-16,-25.599263167219892,-45.61177954894162,-43.533740725689334,-41.48278895047358
2002-05-17,-25.645578104859933,-47.00096189964316,-44.4266682614986,-40.9324671251124
2002-05-18,-24.665652089772678,-47.60316681592822,-44.994779257946824,-40.936051693432326
2002-05-19,-26.585643270480368,-46.93757449060308,-44.566873775870256,-42.26348408051612
2002-05-20,-26.52107745034044,-46.470794060392926,-45.30864022371653,-41.81149795993394
2002-05-21,-25.71173813432207,-46.681405538580684,-45.60040491341167,-42.79664723851796
2002-05-22,-26.53273977216801,-48.12972451447303,-45.12155796417712,-40.66604587941338
2002-05-23,-26.197151173946658,-48.41461051927736,-43.42654536993069,-39.989935570203166
2002-05-24,-25.958024179307856,-48.151143600379775,-41.940953674393974,-40.55552760447982
2002-05-25,-24.53623199961488,-46.93284530570918,-43.009304916978245,-41.62048598538326
2002-05-26,-23.281324621108542,-47.60360688262231,-40.89645961479196,-41.62887788638431
2002-05-27,-22.76583951956419,-46.048716078394676,-40.68182253392868,-41.87737249131497
2002-05-28,-22.270591997814364,-44.823374070653834,-41.15207771201043,-42.16692222796639
2002-05-29,-22.18918958923097,-45.54275914182792,-40.24798149370805,-42.81571486507829
2002-05-30,-21.575922949277906,-43.839867266041715,-40.91204212564992,-42.79196177956234
2002-05-31,-22.555969059274183,-45.25109234930349,-39.08056656108957,-42.52981645589615
2002-06-01,-22.925754116413124,-46.36967486271894,-39.18860969644834,-42.809294727957315
2002-06-02,-22.530342901090417,-47.15160566285411,-38.25686648990141,-43.28759595209496
2002-06-03,-23.842686611236935,-47.73777809526805,-38.61310663139647,-42.93639990333922
2002-06-04,-22.874638695039955,-44.97658050736173,-38.756610433666786,-40.859015598057965
2002-06-05,-22.626670560924723,-44.650599044912546,-37.27204200891066,-40.5724332118021
2002-06-06,-24.145250219968872,-46.19870013732945,-34.3754283774781,-42.31666562183047
2002-06-07,-23.9675995856678,-47.832230305494875,-33.444988527984684,-43.067520323351005
2002-06-08,-23.969665357591246,-47.00712199167335,-32.55383476127453,-43.28064515150808
2002-06-09,-23.71895579094018,-47.72617298463502,-31.817812795267347,-42.91327957433092
2002-06-10,-24.738303416325394,-47.62647273227395,-31.772912969951268,-43.4075077803691
2002-06-11,-24.57974321017578,-48.575577336173495,-31.668119982501683,-42.26000319109188
2002-06-12,-23.53096114725368,-48.159717530515856,-30.927482758771905,-42.26181240793041
2002-06-13,-24.602078334685128,-47.70199351647933,-30.368933147280835,-40.108291495229814
2002-06-14,-26.06368027587436,-48.25398694012376,-29.893507492770095,-40.21352280361341
2002-06-15,-26.3328750032431,-50.62972312368337,-28.359029697703605,-42.103238924673605
2002-06-16,-24.97226695744481,-50.223765618540085,-27.903492094607532,-41.755346722439
2002-06-17,-25.049534856884232,-50.37034047235812,-29.350107857059708,-40.90475108411518
2002-06-18,-24.479469468175807,-49.88512435044442,-31.493279413929468,-40.19175287844445
2002-06-19,-24.14902053002561,-52.26100881091055,-32.08026128075766,-40.798643885531206
2002-06-20,-24.295309927284237,-53.355016078299315,-32.78369134202132,-42.09914999217493
2002-06-21,-23.708514042495956,-53.72300429647605,-32.17629182754723,-42.182564164409484
2002-06-22,-24.159641913043284,-53.43717822210557,-33.77625856973845,-42.55099146592372
2002-06-23,-22.871660909569577,-53.92319660465853,-34.318003690024554,-43.57677782001607
2002-06-24,-24.59602277449785,-53.76264257913375,-34.21395923407348,-45.09876120680143
2002-06-25,-25.276198037030028,-55.15218254452637,-34.99991193453627,-44.40372570638506
2002-06-26,-24.460001858818487,-53.80623835907356,-36.29108514684967,-43.831518164866196
2002-06-27,-25.652575776489396,-55.78835892731926,-37.190935404847195,-42.887607472830766
2002-06-28,-26.516710052513556,-55.69423010564576,-38.41745056087114,-41.531008957284186
2002-06-29,-27.036291814855172,-55.510274056778826,-39.65278878616557,-43.53072747720777
2002-06-30,-27.40116412895894,-55.78644167799779,-39.466357685535755,-42.41277889993574
2002-07-01,-28.300120889564166,-56.770999227061296,-39.57564205978404,-43.896917384106345
2002-07-02,-29.517721643506583,-58.439241790787015,-39.255872577652255,-43.8216372744755
2002-07-03,-29.353368419159057,-56.80144192040262,-38.32868254689579,-44.8870608646386
2002-07-04,-28.851967684031862,-56.857459243809814,-38.319940148986866,-45.58486395328424
2002-07-05,-28.853807418812583,-55.77945851844367,-37.251517456761796,-46.942833855365436
2002-07-06,-27.95051403445014,-55.64649638090134,-37.000914333308955,-47.55059708761147
2002-07-07,-28.583872957721077,-55.32682302245804,-38.38333026867956,-48.21994741806708
2002-07-08,-28.709346830760946,-55.36999980232586,-38.86361467085225,-48.973386222310396
2002-07-09,-29.325956464548195,-55.10879866113055,-37.624888515328834,-49.61690178606411
2002-07-10,-28.755915912872638,-52.33533939234407,-38.30624461237165,-49.57673184587088
2002-07-11,-30.21920522103698,-53.36938017308575,-38.046342330410674,-49.82919793030793
2002-07-12,-29.46917290732435,-54.609081148240755,-38.37394029884924,-50.06042066840431
2002-07-13,-29.111200618158698,-54.153479073218975,-38.60134907363244,-49.12333240462841
2002-07-14,-28.347156673023225,-53.136079515716325,-38.45459108226135,-50.279607981738785
2002-07-15,-28.53097326441854,-52.348667833068525,-38.19596324519871,-50.664489590154524
2002-07-16,-26.606520857679694,-52.37280315687964,-36.741658601582934,-51.104163775808495
2002-07-17,-27.15462233362411,-53.09970879293963,-38.663022651301084,-50.64504565402544
2002-07-18,-27.54077743032514,-51.31422700761828,-38.994869773644076,-48.92338376093115
2002-07-19,-29.34331084660056,-49.732723624921135,-40.86976472446308,-47.49919561670838
2002-07-20,-27.774786686533332,-49.38510349008878,-40.861453328317324,-47.609613061778795
2002-07-21,-28.043065189315737,-49.04894549426518,-42.35310716152869,-46.795777053743386
2002-07-22,-28.224458184673637,-49.043823938547156,-41.37302158590398,-46.92242136340484
2002-07-23,-28.1095680036567,-49.408346532406675,-40.381027675970856,-45.77043135071476
2002-07-24,-26.75696192336046,-49.9835307480073,-42.12576750788183,-46.42775827186407
2002-07-25,-25.53432588745218,-49.28165049986235,-41.7115785221746,-45.278687954893925
2002-07-26,-25.226872349077663,-49.06741200404527,-41.67433504530685,-44.02274624038598
2002-07-27,-24.137542654751634,-49.56861230770465,-41.862528691005636,-44.13686047262991
2002-07-28,-24.099646744800943,-48.78985500801022,-40.78717063461288,-43.32286378052962
2002-07-29,-24.03427684664335,-49.046921701992275,-39.8753196877551,-44.67692995175908
2002-07-30,-23.24669123286777,-49.323482433163285,-38.03630443982134,-45.17552088667233
2002-07-31,-24.21913621629255,-49.05197034580079,-38.51040605007049,-45.13823329194451
2002-08-01,-23.00116153626952,-49.204167036983485,-37.24107196218601,-45.19986002346829
2002-08-02,-21.241699279551675,-48.33123193901879,-37.57959922160604,-45.12157855033044
2002-08-03,-23.025763918897542,-48.01085835326027,-37.70551119948486,-44.203365662383874
2002-08-04,-23.690551282063417,-49.86432502389003,-37.658903279119116,-43.97993043231673
2002-08-05,-23.7373685918515,-50.267233628199186,-37.27612091202752,-43.17347712961004
2002-08-06,-25.027872740861323,-50.48766932353509,-36.3885724313719,-43.809354431127105
2002-08-07,-25.042672078862683,-49.595732912953146,-35.68430107361993,-44.94889873679516
2002-08-08,-24.14193615883466,-48.960883758356054,-34.508178764820784,-44.44358112669195
2002-08-09,-24.049205326832233,-48.320050922294406,-34.24047333148155,-44.732921329032564
2002-08-10,-24.62037438779159,-47.58763894639213,-32.56150067167498,-45.104570761843256
2002-08-11,-25.022561422701838,-47.23596849037372,-32.2075095789857,-45.32502885390776
2002-08-12,-26.23456504096738,-48.366391969994304,-31.1536390169816,-45.148048764106335
2002-08-13,-27.001828142665246,-48.20765799343455,-29.10742391397077,-47.761952000952654
2002-08-14,-25.844134457199765,-47.683001565945126,-29.001200634967898,-48.292711511449454
2002-08-15,-26.03899100659856,-47.985243057630555,-30.413782448372395,-47.3503491054758
2002-08-16,-26.742370938725163,-47.08618655691701,-29.87627661315798,-46.059160175605776
2002-08-17,-26.91449670485403,-47.10396394698799,-29.4752188576749,-47.31460726861951
2002-08-18,-28.575270677028207,-46.75344402948341,-29.96462480329959,-46.03042252627527
2002-08-19,-28.898815479215543,-46.30367939027338,-28.62056189936202,-46.00216641577029
2002-08-20,-30.574080660016385,-46.02512302729387,-28.603930744225398,-47.32309739329698
2002-08-21,-31.030185356184536,-45.17736577001602,-30.587843834064,-47.51819087424053
2002-08-22,-30.20487060026854,-45.70143653653372,-30.825869446713128,-47.362919820367274
2002-08-23,-29.78576645865379,-45.64787868281209,-30.883304729401853,-47.932017704671786
2002-08-24,-29.239103408317934,-45.927566559307174,-31.00292651998688,-47.252225434373635
2002-08-25,-29.40415945644738,-49.06332710694302,-31.510624054144415,-46.073262242779535
2002-08-26,-28.810697265209612,-48.29170358769025,-31.350584674949094,-44.427684910504844
2002-08-27,-29.546061576779703,-49.09735430504234,-33.05381647181558,-43.290644112453684
2002-08-28,-31.18313422879561,-50.11413612843158,-32.463468106917325,-44.858479976063876
2002-08-29,-30.751057037788307,-50.38132410792989,-30.643832569345943,-44.93147947516288
2002-08-30,-31.448851494877342,-49.28905160609353,-30.89890216384518,-44.86012062454346
2002-08-31,-33.158515389867965,-50.95472362645305,-30.985570600115015,-44.92396018805177
2002-09-01,-33.11331623222187,-51.1896421612325,-30.28917026513633,-45.074008067739484
2002-09-02,-32.47825908660292,-50.9791765707451,-31.442266163816534,-45.160718002780484
2002-09-03,-33.04097380818791,-49.7677809847006,-31.19397469599244,-44.77975241152634
2002-09-04,-34.437374126028246,-49.823240464378564,-33.940270247477116,-47.27253596350854
